Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,Volume_change,RSI_14
2010-06-01,1070.7099609375,1094.77001953125,1069.8900146484375,1087.300048828125,5271480000,1087.3940063476562,1161.4306005859376,0.08217054900117216,30.884321202538715
2010-06-02,1098.3800048828125,1098.56005859375,1072.030029296875,1073.010009765625,5026360000,1085.152001953125,1160.0819995117188,-0.04649927534582321,34.36179434371061
2010-06-03,1102.8299560546875,1105.6700439453125,1091.81005859375,1098.8199462890625,4995970000,1083.9299926757812,1158.6551977539064,-0.0060461248298967485,37.840123989102565
2010-06-04,1064.8800048828125,1098.4300537109375,1060.5,1098.4300537109375,6180580000,1083.2589965820312,1156.5983984375,0.23711311316921435,35.29532863231714
2010-06-07,1050.469970703125,1071.3599853515625,1049.8599853515625,1065.8399658203125,5467560000,1079.5369995117187,1154.2931982421876,-0.11536457743448025,32.97098662012294
2010-06-08,1062.0,1063.1500244140625,1042.1700439453125,1050.81005859375,6192750000,1078.3719970703125,1152.2013989257812,0.13263503281171118,38.206036518983275
2010-06-09,1055.68994140625,1077.739990234375,1052.25,1062.75,5983200000,1076.53798828125,1149.8507983398438,-0.03383795567397363,38.1203913434766
2010-06-10,1086.8399658203125,1087.8499755859375,1058.77001953125,1058.77001953125,5144780000,1078.4269897460938,1148.122197265625,-0.14012902794491244,53.21011713113755
2010-06-11,1091.5999755859375,1092.25,1077.1199951171875,1082.6500244140625,4059280000,1077.2809814453126,1146.565595703125,-0.2109905574193649,50.864323988824665
2010-06-14,1089.6300048828125,1105.9100341796875,1089.030029296875,1095.0,4425830000,1077.302978515625,1144.7961962890624,0.09029926489426687,53.731541542365804
2010-06-15,1115.22998046875,1115.5899658203125,1091.2099609375,1091.2099609375,4644490000,1081.75498046875,1143.3519970703126,0.04940542225977951,58.60698044925723
2010-06-16,1114.6099853515625,1118.739990234375,1107.1300048828125,1114.02001953125,5002600000,1083.377978515625,1141.8553979492187,0.07710426763756617,59.97519764341715
2010-06-17,1116.0400390625,1117.719970703125,1105.8699951171875,1115.97998046875,4557760000,1084.6989868164062,1140.5271997070313,-0.08892176068444413,53.241750200842276
2010-06-18,1117.510009765625,1121.010009765625,1113.9300537109375,1116.1600341796875,4555360000,1089.9619873046875,1139.1486010742187,-0.0005265744576282705,57.47259717628432
2010-06-21,1113.199951171875,1131.22998046875,1108.239990234375,1122.7900390625,4514360000,1096.2349853515625,1137.5252001953124,-0.009000386358048562,62.235776987050016
2010-06-22,1095.31005859375,1118.5,1094.1800537109375,1113.9000244140625,4514380000,1099.5659912109375,1135.5018017578125,4.430306843161702e-06,49.06318378154835
2010-06-23,1092.0400390625,1099.6400146484375,1085.31005859375,1095.5699462890625,4526150000,1103.2010009765625,1133.3966015625,0.002607224026333732,46.68349601075842
2010-06-24,1073.68994140625,1090.9300537109375,1071.5999755859375,1090.9300537109375,4814830000,1101.8859985351562,1130.6573999023437,0.06378047568021383,53.07888613815782
2010-06-25,1076.760009765625,1083.56005859375,1067.8900146484375,1075.0999755859375,5128840000,1100.402001953125,1127.95919921875,0.06521725585326998,59.97874221302648
2010-06-28,1074.5699462890625,1082.5999755859375,1071.449951171875,1077.5,3896410000,1098.89599609375,1125.607998046875,-0.24029410159022313,55.13519066463565
2010-06-29,1041.239990234375,1071.0999755859375,1035.1800537109375,1071.0999755859375,6136700000,1091.4969970703125,1122.4823974609376,0.574962593772216,45.16433436125946
2010-06-30,1030.7099609375,1048.0799560546875,1028.3299560546875,1040.56005859375,5067080000,1083.1069946289062,1118.9531958007813,-0.17429889028305112,28.20873722422037
2010-07-01,1027.3699951171875,1033.5799560546875,1010.9099731445312,1031.0999755859375,6435770000,1074.239990234375,1115.381796875,0.27011414858261573,24.786087236266
2010-07-02,1022.5800170898438,1032.949951171875,1015.9299926757812,1027.6500244140625,3968500000,1064.7469909667968,1111.6599963378906,-0.3833682682880215,24.249203599305105
2010-07-06,1028.06005859375,1042.5,1018.3499755859376,1028.0899658203125,4691240000,1056.2330017089844,1107.8755969238282,0.18211918861030618,10.402575150001596
2010-07-07,1060.27001953125,1060.8900146484375,1028.5400390625,1028.5400390625,4931220000,1052.7289978027343,1104.8399963378906,0.051154918529003,30.82030711399294
2010-07-08,1070.25,1071.25,1058.239990234375,1062.9200439453125,4548460000,1050.5499938964845,1102.5707971191407,-0.07761973710359704,34.75800087897839
2010-07-09,1077.9599609375,1078.1600341796875,1068.0999755859375,1070.5,3506570000,1050.9769958496095,1100.3027966308593,-0.22906434265663544,37.36016928290379
2010-07-12,1078.75,1080.780029296875,1070.449951171875,1077.22998046875,3426990000,1051.1759948730469,1097.742196044922,-0.022694541959806913,38.736696830671484
2010-07-13,1095.3399658203125,1099.4599609375,1080.6500244140625,1080.6500244140625,4640460000,1053.252996826172,1095.915196533203,0.35409207496957973,50.00986190071959
2010-07-14,1095.1700439453125,1099.0799560546875,1087.6800537109375,1095.6099853515625,4521050000,1058.6460021972657,1093.7733972167969,-0.02573236273990076,51.05366062883044
2010-07-15,1096.47998046875,1098.6600341796875,1080.530029296875,1094.4599609375,4552470000,1065.2230041503906,1092.2309973144531,0.006949713009146041,58.66608179742859
2010-07-16,1064.8800048828125,1093.8499755859375,1063.3199462890625,1093.8499755859375,5297350000,1068.9740051269532,1090.2111975097657,0.1636210672448144,46.287957268060076
2010-07-19,1071.25,1074.699951171875,1061.1099853515625,1066.8499755859375,4089500000,1073.8410034179688,1089.0731970214845,-0.22801023153085975,48.98905231000128
2010-07-20,1083.47998046875,1083.93994140625,1056.8800048828125,1064.530029296875,4713280000,1079.3829956054688,1088.5251965332031,0.15253209438806703,64.7589341384279
2010-07-21,1069.5899658203125,1088.9599609375,1065.25,1086.6700439453125,4747180000,1080.314990234375,1086.7223962402343,0.007192443478851285,63.27327600085542
2010-07-22,1093.6700439453125,1097.5,1072.1400146484375,1072.1400146484375,4826900000,1082.6569946289062,1085.4799963378907,0.016793127709503253,69.82658989020172
2010-07-23,1102.6600341796875,1103.72998046875,1087.8800048828125,1092.1700439453125,4524570000,1085.127001953125,1084.099796142578,-0.0626344030330025,73.36058670661517
2010-07-26,1115.010009765625,1115.010009765625,1101.300048828125,1102.8900146484375,4009650000,1088.7530029296875,1083.2511975097657,-0.1138052897844436,74.38718256621665
2010-07-27,1113.8399658203125,1120.949951171875,1109.780029296875,1117.3599853515625,4725690000,1090.6030029296876,1082.814395751953,0.17857917773371734,68.19262304191744
2010-07-28,1106.1300048828125,1114.6600341796875,1103.1099853515625,1112.8399658203125,4002390000,1091.6989990234374,1082.1981970214845,-0.15305701389638338,62.37584325474427
2010-07-29,1101.530029296875,1115.9000244140625,1092.8199462890625,1108.0699462890625,4612420000,1092.20400390625,1081.8127966308593,0.15241643118236858,58.30810458156239
2010-07-30,1101.5999755859375,1106.43994140625,1088.010009765625,1098.43994140625,4006450000,1095.8760009765624,1081.5437951660156,-0.13137788839698028,58.09537813433009
2010-08-02,1125.8599853515625,1127.300048828125,1107.530029296875,1107.530029296875,4144180000,1101.3369995117187,1082.6291955566405,0.03437706697949561,60.25539636750837
2010-08-03,1120.4599609375,1125.43994140625,1116.760009765625,1125.3399658203125,4071820000,1105.0349975585937,1083.2845959472656,-0.017460631536274973,58.20941771826127
2010-08-04,1127.239990234375,1128.75,1119.4599609375,1121.06005859375,4057850000,1110.8,1084.3563952636719,-0.0034308982224164897,59.64263628964106
2010-08-05,1125.81005859375,1126.56005859375,1118.81005859375,1125.780029296875,3685560000,1114.0140014648437,1085.3919958496094,-0.09174562884286008,73.55604825347405
2010-08-06,1121.6400146484375,1123.06005859375,1107.1700439453125,1122.0699462890625,3857890000,1115.9119995117187,1086.4657971191407,0.046758158868665856,69.81830123145662
2010-08-09,1127.7900390625,1129.239990234375,1120.9100341796875,1122.800048828125,3979360000,1117.1900024414062,1086.9603967285157,0.031486123243534614,68.3023712178555
2010-08-10,1121.06005859375,1127.1600341796875,1111.5799560546875,1122.9200439453125,3979360000,1117.91201171875,1087.5933972167968,0.0,72.59640273569451
2010-08-11,1089.469970703125,1116.8900146484375,1088.550048828125,1116.8900146484375,4511860000,1116.2460083007813,1087.9685974121094,0.13381548791765518,48.27015140078813
2010-08-12,1083.6099853515625,1086.719970703125,1076.68994140625,1081.47998046875,4521050000,1114.45400390625,1087.6731970214844,0.002036853980398323,41.946374531431445
2010-08-13,1079.25,1086.25,1079.0,1082.219970703125,3328890000,1112.2190063476562,1087.2015979003907,-0.26369095674677345,33.786724579885316
2010-08-16,1079.3800048828125,1082.6199951171875,1069.489990234375,1077.489990234375,3142450000,1107.5710083007812,1087.4915979003906,-0.056006656873612504,34.22740570347712
2010-08-17,1092.5400390625,1100.1400146484375,1081.1600341796875,1081.1600341796875,3968210000,1104.7790161132812,1088.332999267578,0.2627758595999936,44.07535168714778
2010-08-18,1094.1600341796875,1099.77001953125,1085.760009765625,1092.0799560546875,3724260000,1101.4710205078125,1088.9761999511718,-0.061476081154979156,46.701284736320666
2010-08-19,1075.6300048828125,1092.43994140625,1070.6600341796875,1092.43994140625,4290540000,1096.4530151367187,1089.375001220703,0.15205168275039882,40.02460721255884
2010-08-20,1071.68994140625,1075.6300048828125,1063.9100341796875,1075.6300048828125,3761570000,1091.4580078125,1089.0720007324219,-0.12328751159527707,25.343679748269338
2010-08-23,1067.3599853515625,1081.5799560546875,1067.0799560546875,1073.3599853515625,3210950000,1085.4150024414062,1088.5872009277343,-0.1463803677719675,25.592985062405774
2010-08-24,1051.8699951171875,1063.199951171875,1046.6800537109375,1063.199951171875,4436330000,1078.49599609375,1087.8320007324219,0.3816253756676373,17.92496251844915
2010-08-25,1055.3299560546875,1059.3800048828125,1039.8299560546875,1048.97998046875,4360190000,1075.0819946289062,1086.6340002441407,-0.0171628350460854,20.51538694850595
2010-08-26,1047.219970703125,1061.449951171875,1045.4000244140625,1056.280029296875,3646710000,1071.4429931640625,1085.286199951172,-0.16363507094874308,19.860686088652912
2010-08-27,1064.5899658203125,1065.2099609375,1039.699951171875,1049.27001953125,4102460000,1069.9769897460938,1084.2571984863282,0.12497566299486396,26.536958702668684
2010-08-30,1048.9200439453125,1064.4000244140625,1048.7900390625,1062.9000244140625,2917990000,1066.9309936523437,1082.8853991699218,-0.2887218888179287,24.88510754011959
2010-08-31,1049.3299560546875,1055.1400146484375,1040.8800048828125,1046.8800048828125,4038770000,1062.6099853515625,1081.6079992675782,0.38409316001768334,32.15044506189973
2010-09-01,1080.2900390625,1081.300048828125,1049.719970703125,1049.719970703125,4396880000,1061.2229858398437,1081.307598876953,0.08866808459011044,48.79309717388543
2010-09-02,1090.0999755859375,1090.0999755859375,1080.3900146484375,1080.6600341796875,3704210000,1062.6699829101562,1081.268797607422,-0.15753670784738272,53.79396656691169
2010-09-03,1104.510009765625,1105.0999755859375,1093.6099853515625,1093.6099853515625,3534500000,1065.9519897460937,1081.8851989746095,-0.04581543702975799,57.98945166459161
2010-09-07,1091.8399658203125,1102.5999755859375,1091.1500244140625,1102.5999755859375,3107380000,1068.3999877929687,1082.1867980957031,-0.12084311783844959,49.77673374861436
2010-09-08,1098.8699951171875,1103.260009765625,1092.3599853515625,1092.3599853515625,3224640000,1073.0999877929687,1082.6727990722657,0.037735970496044935,51.45198922177977
2010-09-09,1104.1800537109375,1110.27001953125,1101.1500244140625,1101.1500244140625,3387770000,1077.9849975585937,1083.9316003417969,0.050588592835169255,59.582484540912176
2010-09-10,1109.550048828125,1110.8800048828125,1103.9200439453125,1104.5699462890625,3061160000,1084.2180053710938,1085.5084020996094,-0.09640855193829567,62.58648005421922
2010-09-13,1121.9000244140625,1123.8699951171875,1113.3800048828125,1113.3800048828125,4521050000,1089.9490112304688,1087.399002685547,0.4769074468502137,67.21375645660663
2010-09-14,1121.0999755859375,1127.3599853515625,1115.5799560546875,1121.1600341796875,4521050000,1097.1670043945312,1089.3694018554688,0.0,74.08334720456173
2010-09-15,1125.0699462890625,1126.4599609375,1114.6300048828125,1119.4300537109375,3369840000,1104.7410034179688,1091.309599609375,-0.25463332632906077,74.17498438504393
2010-09-16,1124.6600341796875,1125.43994140625,1118.8800048828125,1123.8900146484375,3364080000,1109.1780029296874,1092.5973999023438,-0.001709279965814381,78.35803081629214
2010-09-17,1125.5899658203125,1131.469970703125,1122.4300537109375,1126.3900146484375,4086140000,1112.727001953125,1093.70419921875,0.2146381774511903,75.39553472059515
2010-09-20,1142.7099609375,1144.8599853515625,1126.5699462890625,1126.5699462890625,3364080000,1116.5469970703125,1094.99919921875,-0.17670955963329693,88.58082003479241
2010-09-21,1139.780029296875,1148.5899658203125,1136.219970703125,1142.8199462890625,4175660000,1121.3410034179688,1096.2197998046875,0.24124872179020707,86.45124220052176
2010-09-22,1134.280029296875,1144.3800048828125,1131.5799560546875,1139.489990234375,3911070000,1124.8820068359375,1096.9986010742186,-0.0633648333437109,77.37555272651632
2010-09-23,1124.8299560546875,1136.77001953125,1122.7900390625,1131.0999755859375,3847850000,1126.9469970703126,1097.5917993164062,-0.01616437445507235,67.67429031392118
2010-09-24,1148.6700439453125,1148.9000244140625,1131.68994140625,1131.68994140625,4123950000,1130.8589965820313,1098.6356005859375,0.07175435632885896,70.50520623636531
2010-09-27,1142.1600341796875,1149.9200439453125,1142.0,1148.6400146484375,3587860000,1132.8849975585938,1100.181201171875,-0.12999430157979608,74.78332283111484
2010-09-28,1147.699951171875,1150.0,1132.0899658203125,1142.31005859375,4025840000,1135.5449951171875,1101.7102001953126,0.12207276761077623,74.40767836663429
2010-09-29,1144.72998046875,1148.6300048828125,1140.260009765625,1146.75,3990280000,1137.5109985351562,1102.9352001953125,-0.00883293921268602,70.75442816430419
2010-09-30,1141.199951171875,1157.1600341796875,1136.0799560546875,1145.969970703125,4284160000,1139.164990234375,1104.3673999023438,0.07364896698978507,66.5101464326851
2010-10-01,1146.239990234375,1150.300048828125,1139.4200439453125,1143.489990234375,4298910000,1141.2299926757812,1105.418798828125,0.003442915297281246,63.74519349316497
2010-10-04,1137.030029296875,1148.1600341796875,1131.8699951171875,1144.9599609375,3604110000,1140.6619995117187,1106.1061987304688,-0.16162236473896874,58.21561722023228
2010-10-05,1160.75,1162.760009765625,1140.6800537109375,1140.6800537109375,4068840000,1142.7589965820312,1107.0209985351562,0.12894445508044972,65.28710623820089
2010-10-06,1159.969970703125,1162.3299560546875,1154.8499755859375,1159.81005859375,4073160000,1145.3279907226563,1107.9435986328126,0.0010617276668534181,65.08070074382282
2010-10-07,1158.06005859375,1163.8699951171875,1151.4100341796875,1161.5699462890625,3910550000,1148.6510009765625,1108.9821997070312,-0.03992232075341995,63.752695009403546
2010-10-08,1165.1500244140625,1167.72998046875,1155.5799560546875,1158.3599853515625,3871420000,1150.2989990234375,1110.254599609375,-0.010006265103374212,60.38700461782354
2010-10-11,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000,1152.614990234375,1111.5289990234376,-0.3527181240991677,62.131837468977835
2010-10-12,1169.77001953125,1172.5799560546875,1155.7099609375,1164.280029296875,4076170000,1154.8219970703126,1112.4071997070312,0.6266291551937428,67.02811800005537
2010-10-13,1178.0999755859375,1184.3800048828125,1171.3199462890625,1171.3199462890625,4969410000,1158.1589965820312,1113.56,0.21913708211384697,75.83669622116707
2010-10-14,1173.81005859375,1178.8900146484375,1166.7099609375,1177.8199462890625,4969410000,1161.4200073242187,1114.4914013671876,0.0,65.04675191348082
2010-10-15,1176.18994140625,1181.199951171875,1167.1199951171875,1177.469970703125,5724910000,1164.4150024414062,1115.4989990234376,0.1520301202758476,71.42683655947725
2010-10-18,1184.7099609375,1185.530029296875,1174.550048828125,1176.8299560546875,4450050000,1169.1829956054687,1116.7603979492187,-0.2226864701803173,72.46035179508719
2010-10-19,1165.9000244140625,1178.6400146484375,1159.7099609375,1178.6400146484375,5600120000,1169.697998046875,1117.52259765625,0.2584397928113167,60.775795112076935
2010-10-20,1178.1700439453125,1182.93994140625,1166.739990234375,1166.739990234375,5027880000,1171.5180053710938,1118.6647973632812,-0.1021835246387578,67.28065320380509
2010-10-21,1180.260009765625,1189.4300537109375,1171.1700439453125,1179.8199462890625,4625470000,1173.7380004882812,1120.4805981445313,-0.08003572082070376,66.35270757355588
2010-10-22,1183.0799560546875,1183.9300537109375,1178.989990234375,1180.52001953125,3177890000,1175.5309936523438,1122.4699975585938,-0.31295846692336127,73.58401862404344
2010-10-25,1185.6199951171875,1196.1400146484375,1184.739990234375,1184.739990234375,4221380000,1177.5609985351562,1124.5973974609376,0.3283593831126943,66.26561813778295
2010-10-26,1185.6400146484375,1187.1099853515625,1177.719970703125,1184.8800048828125,4203680000,1179.147998046875,1126.72259765625,-0.00419294164467543,66.95745013576682
2010-10-27,1182.449951171875,1183.8399658203125,1171.699951171875,1183.8399658203125,4335670000,1179.5829956054688,1128.5207958984374,0.031398679252464534,65.84382176314256
2010-10-28,1183.780029296875,1189.530029296875,1177.0999755859375,1184.469970703125,4283460000,1180.5799926757813,1130.3131958007812,-0.01204196813871905,63.08106097234175
2010-10-29,1183.260009765625,1185.4599609375,1179.699951171875,1183.8699951171875,3537880000,1181.2869995117187,1132.4657958984376,-0.1740602223436194,62.534991188076134
2010-11-01,1184.3800048828125,1195.81005859375,1177.6500244140625,1185.7099609375,4129180000,1181.25400390625,1134.7195971679687,0.167133989847027,60.70644560373094
2010-11-02,1193.5699462890625,1195.8800048828125,1187.8599853515625,1187.8599853515625,3866200000,1184.02099609375,1137.2437963867187,-0.0636881899069549,61.19554616260912
2010-11-03,1197.9599609375,1198.300048828125,1183.56005859375,1193.7900390625,4665480000,1185.9999877929688,1140.165595703125,0.20673529563912885,67.45188812927645
2010-11-04,1221.06005859375,1221.25,1198.3399658203125,1198.3399658203125,5695470000,1190.0799926757813,1143.4801977539062,0.22076828107718827,74.95275231234031
2010-11-05,1225.8499755859375,1227.0799560546875,1220.2900390625,1221.199951171875,5637460000,1194.3569946289062,1147.0527978515624,-0.01018528760576387,73.86864063949169
2010-11-08,1223.25,1224.5699462890625,1217.550048828125,1223.239990234375,3937230000,1198.1199951171875,1150.2259985351564,-0.30159504457681297,90.98177757823524
2010-11-09,1213.4000244140625,1226.8399658203125,1208.93994140625,1223.5899658203125,4848040000,1200.89599609375,1153.5155981445312,0.2313326882097313,76.07694670677392
2010-11-10,1218.7099609375,1218.75,1204.3299560546875,1213.1400146484375,4561300000,1204.5219970703124,1156.9031982421875,-0.05914555160435975,77.16542359631255
2010-11-11,1213.5400390625,1215.449951171875,1204.489990234375,1213.0400390625,3931120000,1207.497998046875,1159.5681982421875,-0.13815798127726742,70.82883276798071
2010-11-12,1199.2099609375,1210.5,1194.0799560546875,1209.0699462890625,4213620000,1209.0929931640626,1161.7503979492187,0.07186247176377214,58.00256762936239
2010-11-15,1197.75,1207.4300537109375,1197.1500244140625,1200.43994140625,3503370000,1210.4299926757812,1163.6151977539062,-0.168560525154143,57.01215331434229
2010-11-16,1178.3399658203125,1194.7900390625,1173.0,1194.7900390625,5116380000,1208.9069946289062,1165.3451977539062,0.4604166845066322,47.99649629272319
2010-11-17,1178.5899658203125,1183.56005859375,1175.8199462890625,1178.3299560546875,3904780000,1206.9699951171874,1166.9395971679687,-0.23680805569562857,47.44306324770224
